__time,/LF/joint_trajectory_controller/joint_trajectory/header/stamp/nanosec,/LF/joint_trajectory_controller/joint_trajectory/header/stamp/sec,/LF/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/nanosec,/LF/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/sec,/LF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[0],/LF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[1],/LF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[2],/LF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[3],/LF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[4],/LF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[5],/LF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[6],/LH/joint_trajectory_controller/joint_trajectory/header/stamp/nanosec,/LH/joint_trajectory_controller/joint_trajectory/header/stamp/sec,/LH/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/nanosec,/LH/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/sec,/LH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[0],/LH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[1],/LH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[2],/LH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[3],/LH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[4],/LH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[5],/LH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[6],/RF/joint_trajectory_controller/joint_trajectory/header/stamp/nanosec,/RF/joint_trajectory_controller/joint_trajectory/header/stamp/sec,/RF/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/nanosec,/RF/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/sec,/RF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[0],/RF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[1],/RF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[2],/RF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[3],/RF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[4],/RF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[5],/RF/joint_trajectory_controller/joint_trajectory/points[0]/velocities[6],/RH/joint_trajectory_controller/joint_trajectory/header/stamp/nanosec,/RH/joint_trajectory_controller/joint_trajectory/header/stamp/sec,/RH/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/nanosec,/RH/joint_trajectory_controller/joint_trajectory/points[0]/time_from_start/sec,/RH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[0],/RH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[1],/RH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[2],/RH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[3],/RH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[4],/RH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[5],/RH/joint_trajectory_controller/joint_trajectory/points[0]/velocities[6]
1746088963.853175,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088963.856749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005265714,0.010358410,0.009677916,0.014561153,-0.001020230,0.000000000
1746088963.860755,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004237866,0.013007387,0.012722468,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088963.868657,0.000000000,0.000000000,0.000000000,1.000000000,-0.011135777,0.011434059,-0.017031786,-0.016286170,-0.011094715,0.001211928,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088963.902875,0.000000000,0.000000000,0.000000000,1.000000000,-0.011135777,0.011434059,-0.017031786,-0.016286170,-0.011094715,0.001211928,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088963.928622,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004237866,0.013007387,0.012722468,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088963.929236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005265714,0.010358410,0.009677916,0.014561153,-0.001020230,0.000000000
1746088963.929337,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088963.952542,0.000000000,0.000000000,0.000000000,1.000000000,-0.011135777,0.011434059,-0.017031786,-0.016286170,-0.011094715,0.001211928,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088963.952794,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004258356,0.012999842,0.012714923,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088963.975983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005280911,0.010352811,0.009672318,0.014561153,-0.001020230,0.000000000
1746088963.978101,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010925500,0.013633430,-0.017870307,-0.017981099,0.010924459,0.000187149,0.000000000,,,,,,,,,,,
1746088964.004022,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004237866,0.013007387,0.012722468,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.005598,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121040,0.011491556,-0.017056254,-0.016311624,-0.011080032,0.001210324,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.005775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005265714,0.010358410,0.009677916,0.014561153,-0.001020230,0.000000000
1746088964.005822,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.054913,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.062774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005265714,0.010358410,0.009677916,0.014561153,-0.001020230,0.000000000
1746088964.079247,0.000000000,0.000000000,0.000000000,1.000000000,-0.011134853,0.011469056,-0.017022675,-0.016277120,-0.011093795,0.001211828,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.079504,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004237866,0.013007387,0.012722468,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.103540,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121040,0.011491556,-0.017056254,-0.016311624,-0.011080032,0.001210324,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.105875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014581379,-0.005231048,0.010369521,0.009689009,0.014561552,-0.001020258,0.000000000
1746088964.106615,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.114046,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015519624,-0.004227598,0.012975831,0.012690632,-0.015514949,0.000475816,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.152197,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121040,0.011491556,-0.017056254,-0.016311624,-0.011080032,0.001210324,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.154038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014581379,-0.005231048,0.010369521,0.009689009,0.014561552,-0.001020258,0.000000000
1746088964.154599,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004237866,0.013007387,0.012722468,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.159047,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013638107,-0.017911984,-0.018022632,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.203916,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121040,0.011491556,-0.017056254,-0.016311624,-0.011080032,0.001210324,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.205470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005280911,0.010352811,0.009672318,0.014561153,-0.001020230,0.000000000
1746088964.206359,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004258355,0.012999842,0.012714924,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.213569,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.254603,0.000000000,0.000000000,0.000000000,1.000000000,-0.011134853,0.011469056,-0.017022675,-0.016277120,-0.011093795,0.001211828,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.262278,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004258355,0.012999842,0.012714924,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.268125,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.274409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005280911,0.010352811,0.009672318,0.014561153,-0.001020230,0.000000000
1746088964.305549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014591584,-0.005263252,0.010318039,0.009637051,0.014571743,-0.001020972,0.000000000
1746088964.308659,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015519624,-0.004227598,0.012975831,0.012690632,-0.015514949,0.000475816,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.319511,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.324551,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121966,0.011456562,-0.017065368,-0.016320676,-0.011080955,0.001210425,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.353310,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121966,0.011456562,-0.017065368,-0.016320676,-0.011080955,0.001210425,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.354346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014591584,-0.005263252,0.010318039,0.009637051,0.014571743,-0.001020972,0.000000000
1746088964.354470,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010911386,0.013658126,-0.017902682,-0.018013330,0.010910346,0.000186907,0.000000000,,,,,,,,,,,
1746088964.363338,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015504376,-0.004237866,0.013007387,0.012722468,-0.015499706,0.000475349,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.406709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014581379,-0.005231048,0.010369521,0.009689009,0.014561552,-0.001020258,0.000000000
1746088964.409172,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121966,0.011456562,-0.017065368,-0.016320676,-0.011080955,0.001210425,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.417576,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010925500,0.013633430,-0.017870307,-0.017981099,0.010924459,0.000187149,0.000000000,,,,,,,,,,,
1746088964.418296,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015519624,-0.004227598,0.012975831,0.012690632,-0.015514949,0.000475816,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.456186,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015519624,-0.004227598,0.012975831,0.012690632,-0.015514949,0.000475816,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.456234,0.000000000,0.000000000,0.000000000,1.000000000,-0.011121040,0.011491556,-0.017056254,-0.016311624,-0.011080032,0.001210324,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.460393,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010925500,0.013633430,-0.017870307,-0.017981099,0.010924459,0.000187149,0.000000000,,,,,,,,,,,
1746088964.481351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014580980,-0.005265714,0.010358410,0.009677916,0.014561153,-0.001020230,0.000000000
1746088964.504809,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015023784,-0.004092529,0.012561263,0.012285176,-0.015019259,0.000460614,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.504852,0.000000000,0.000000000,0.000000000,1.000000000,-0.010779998,0.011068750,-0.016487634,-0.015765839,-0.010740248,0.001173208,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.520147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014115129,-0.005097479,0.010027466,0.009368714,0.014095936,-0.000987634,0.000000000
1746088964.529000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010576439,0.013197852,-0.017299364,-0.017406616,0.010575431,0.000181170,0.000000000,,,,,,,,,,,
1746088964.556512,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015009023,-0.004102469,0.012591811,0.012315995,-0.015004503,0.000460162,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.558281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014115129,-0.005112190,0.010022047,0.009363295,0.014095936,-0.000987634,0.000000000
1746088964.569776,0.000000000,0.000000000,0.000000000,1.000000000,-0.010765735,0.011103879,-0.016518289,-0.015797449,-0.010726037,0.001171656,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.580590,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010562775,0.013221760,-0.017330705,-0.017437818,0.010561768,0.000180936,0.000000000,,,,,,,,,,,
1746088964.605188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014115129,-0.005112190,0.010022047,0.009363295,0.014095936,-0.000987634,0.000000000
1746088964.605785,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015009023,-0.004122304,0.012584507,0.012308691,-0.015004503,0.000460162,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.614345,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010562775,0.013221760,-0.017330705,-0.017437818,0.010561768,0.000180936,0.000000000,,,,,,,,,,,
1746088964.624013,0.000000000,0.000000000,0.000000000,1.000000000,-0.010779107,0.011082137,-0.016485769,-0.015764034,-0.010739360,0.001173111,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.656283,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.015009023,-0.004102469,0.012591811,0.012315995,-0.015004503,0.000460162,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.657449,0.000000000,0.000000000,0.000000000,1.000000000,-0.010779107,0.011082137,-0.016485769,-0.015764034,-0.010739360,0.001173111,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.674553,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010576439,0.013178508,-0.017308353,-0.017415605,0.010575431,0.000181170,0.000000000,,,,,,,,,,,
1746088964.678990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.014115129,-0.005126888,0.010016603,0.009357851,0.014095936,-0.000987634,0.000000000
1746088964.707764,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.014513669,-0.003967072,0.012176234,0.011909521,-0.014509298,0.000444974,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.708189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.013649277,-0.004929243,0.009696522,0.009059512,0.013630717,-0.000955039,0.000000000
1746088964.713756,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010227377,0.012743568,-0.016737112,-0.016840824,0.010226402,0.000175191,0.000000000,,,,,,,,,,,
1746088964.730289,0.000000000,0.000000000,0.000000000,1.000000000,-0.010410422,0.010757262,-0.015966384,-0.015269335,-0.010372035,0.001132986,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.753422,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.010214164,0.012766652,-0.016767434,-0.016871012,0.010213191,0.000174964,0.000000000,,,,,,,,,,,
1746088964.754620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.013649277,-0.004943468,0.009691282,0.009054271,0.013630717,-0.000955039,0.000000000
1746088964.762962,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.014513669,-0.003986253,0.012169172,0.011902459,-0.014509298,0.000444974,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.772670,0.000000000,0.000000000,0.000000000,1.000000000,-0.010410422,0.010757262,-0.015966384,-0.015269335,-0.010372035,0.001132986,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.802988,0.000000000,0.000000000,0.000000000,1.000000000,-0.010067602,0.010369771,-0.015391088,-0.014716993,-0.010030479,0.001095677,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.803858,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009865553,0.012330924,-0.016195159,-0.016295202,0.009864613,0.000168993,0.000000000,,,,,,,,,,,
1746088964.806036,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.014018315,-0.003831675,0.011760657,0.011503047,-0.014014093,0.000429787,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.810316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.013183425,-0.004774747,0.009360517,0.008745247,0.013165498,-0.000922443,0.000000000
1746088964.858275,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.014018315,-0.003831675,0.011760657,0.011503047,-0.014014093,0.000429787,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.870906,0.000000000,0.000000000,0.000000000,1.000000000,-0.010067602,0.010369771,-0.015391088,-0.014716993,-0.010030479,0.001095677,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.871559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.013183425,-0.004774747,0.009360517,0.008745247,0.013165498,-0.000922443,0.000000000
1746088964.872112,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009865553,0.012349025,-0.016186749,-0.016286792,0.009864613,0.000168993,0.000000000,,,,,,,,,,,
1746088964.904471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.013183425,-0.004761007,0.009365578,0.008750309,0.013165498,-0.000922443,0.000000000
1746088964.905499,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009865553,0.012349025,-0.016186749,-0.016286792,0.009864613,0.000168993,0.000000000,,,,,,,,,,,
1746088964.907915,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.014018315,-0.003831675,0.011760657,0.011503047,-0.014014093,0.000429787,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.929799,0.000000000,0.000000000,0.000000000,1.000000000,-0.010055949,0.010358475,-0.015429690,-0.014756375,-0.010018869,0.001094409,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.952307,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009516942,0.011912658,-0.015614771,-0.015711279,0.009516035,0.000163021,0.000000000,,,,,,,,,,,
1746088964.952926,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.013522962,-0.003696279,0.011345081,0.011096574,-0.013518889,0.000414600,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088964.956089,0.000000000,0.000000000,0.000000000,1.000000000,-0.009699804,0.010022968,-0.014876514,-0.014227046,-0.009664037,0.001055649,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088964.956286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.012717574,-0.004606026,0.009029752,0.008436224,0.012700281,-0.000889848,0.000000000
1746088965.005613,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009516942,0.011895197,-0.015622885,-0.015719393,0.009516035,0.000163021,0.000000000,,,,,,,,,,,
1746088965.013994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.012717574,-0.004606026,0.009029752,0.008436224,0.012700281,-0.000889848,0.000000000
1746088965.014841,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.013522962,-0.003696279,0.011345081,0.011096574,-0.013518889,0.000414600,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088965.029729,0.000000000,0.000000000,0.000000000,1.000000000,-0.009699804,0.010022968,-0.014876514,-0.014227046,-0.009664037,0.001055649,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088965.053352,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009516942,0.011912658,-0.015614771,-0.015711279,0.009516035,0.000163021,0.000000000,,,,,,,,,,,
1746088965.054843,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.013522962,-0.003696279,0.011345081,0.011096574,-0.013518889,0.000414600,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088965.065158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.012717574,-0.004606026,0.009029752,0.008436224,0.012700281,-0.000889848,0.000000000
1746088965.074508,0.000000000,0.000000000,0.000000000,1.000000000,-0.009700611,0.009992447,-0.014884464,-0.014234942,-0.009664841,0.001055736,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088965.104740,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009516942,0.011912658,-0.015614771,-0.015711279,0.009516035,0.000163021,0.000000000,,,,,,,,,,,
1746088965.106279,0.000000000,0.000000000,0.000000000,1.000000000,-0.009700611,0.009992447,-0.014884464,-0.014234942,-0.009664841,0.001055736,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088965.106356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.012717574,-0.004606026,0.009029752,0.008436224,0.012700281,-0.000889848,0.000000000
1746088965.115644,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.013522962,-0.003696279,0.011345081,0.011096574,-0.013518889,0.000414600,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088965.155022,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009516942,0.011895197,-0.015622885,-0.015719393,0.009516035,0.000163021,0.000000000,,,,,,,,,,,
1746088965.156597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.012717574,-0.004592771,0.009034635,0.008441107,0.012700281,-0.000889848,0.000000000
1746088965.178685,0.000000000,0.000000000,0.000000000,1.000000000,-0.009699804,0.010022968,-0.014876514,-0.014227046,-0.009664037,0.001055649,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088965.179752,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.013522962,-0.003696279,0.011345081,0.011096574,-0.013518889,0.000414600,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088965.203804,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.009516942,0.011895197,-0.015622885,-0.015719393,0.009516035,0.000163021,0.000000000,,,,,,,,,,,
1746088965.207978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,0.012717574,-0.004606026,0.009029752,0.008436224,0.012700281,-0.000889848,0.000000000
1746088965.208913,0.000000000,0.000000000,0.000000000,1.000000000,-0.009711852,0.010003344,-0.014847227,-0.014196952,-0.009676040,0.001056960,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746088965.227209,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.000000000,-0.013522962,-0.003696279,0.011345081,0.011096574,-0.013518889,0.000414600,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1746088965.253950,0.000000000,0.000000000,0.000000000,1.000000000,-0.009699804,0.010022968,-0.014876514,-0.014227046,-0.009664037,0.001055649,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
